id,text,label
25,"They say 40% of coral has died at the Dongsha Atoll in the South China Sea.
Nothing as severe has happened on Dongsha for at least 40 years, according to experts.
Anne Cohen of Woods Hole Oceanographic Institution in Massachusetts, US, said the high water temperatures of 2015/16 were devastating for reef systems globally, including Dongsha.
Coral bleaching - where corals turn white and may die - was the worst on record for Australia's iconic Great Barrier Reef in 2016.
The barrier reef has absorbed a lot of the attention, but other reefs around the world were also severely affected, said Dr Cohen.
""The 2015/2016 El Nino was devastating for reef systems in other parts of the world as well, including Dongsha Atoll and reefs in the central Pacific, where some of the most pristine coral reefs are located and of course, the US Pacific Remote Marine National Monument,"" she said. ""We observed devastating bleaching in that area as well.""
Only last week, scientists published observations of three major die-offs of coral at the Great Barrier Reef in 2016, 2002 and 1998.
They concluded that the only way to preserve the world's coral reefs is to take drastic action to reduce global warming.
The study of the Dongsha Atoll, reported in the journal, Scientific Reports, echoes this finding.
""Based on what we observed on Dongsha, a 2 degree cap on ocean warming may not be enough to save coral reefs,"" Dr Cohen told BBC News.
""This is because coral reefs are shallow water ecosystems and a tweak in the local weather can turn that 2 degrees Celsius into a 6 degrees Celsius warming.""
The Dongsha Atoll, located in the South China Sea, near south-eastern China and the Philippines, is rich in marine life and is regarded as one of the world's most important coral reefs.
The researchers said on its own, a 2 degrees Celsius rise in temperatures was unlikely to cause widespread damage to coral reefs in the region.
But, a high-pressure system caused temperatures to spike to 6 degrees, leading to the death of 40% of coral over the course of six weeks.
They argue that predictions of the future of coral reefs may be ""overly optimistic"" for some reefs in shallow water.
Bleaching happens when high water temperatures cause corals to expel the algae they depend upon.
The Australian government confirmed in March that widespread coral bleaching is happening on the Great Barrier Reef for the fourth time in history.
Follow Helen on Twitter.","Scientists are warning of another ""devastating"" loss of coral due to a spike in sea temperatures."
26,"He accused Suliman Gani in Parliament of backing the militant group as he questioned Sadiq Khan's judgement in sharing a platform with him.
Mr Gani has said claims he backs IS are defamatory and must be retracted.
Earlier on Wednesday, Defence Secretary Michael Fallon apologised for making similar claims.
At Prime Minister's Questions in April, Mr Cameron said Mr Khan had appeared on a platform nine times with Mr Gani, whom the prime minister alleged ""supports IS"".
Mr Gani said at the time that he wanted to take legal action against Mr Cameron but was unable to do so because of Parliamentary privilege rules, which protect MPs' freedom of speech in the Commons.
In a statement, Downing Street said Mr Cameron was referring to reports that Mr Gani supports ""an"" Islamic state.
A Number 10 spokesman said: ""The prime minister is clear this does not mean Mr Gani supports the organisation Daesh and he apologises to him for any misunderstanding.""
Several senior Conservatives attacked Mr Gani at the height of the London mayoral race and accused Mr Khan - who was elected London Mayor last week - of associating with extremists, an approach which Labour said was illustrative of a ""divisive, dog-whistle campaign"".
Mr Fallon apologised for an ""inadvertent error"" in labelling Mr Gani an IS sympathiser. He made the claim about the Tooting preacher during a BBC interview, as he defended the Conservatives' London mayoral election campaign.
In a message on social media last month, Mr Gani said he had ""condemned IS wholeheartedly"" since its inception and that it in no way represented his beliefs. He wrote: ""Saying I support Islamic State is untrue and highly damaging to my reputation.
""I am totally opposed to so-called Islamic State which I view as a terrorist and inhumane organisation. Indeed as an imam and community leader, I have campaigned against the evils of Islamic State to my fellow Muslims and to others in the community.""
Dr Shuja Shafi of the Muslim Council of Britain welcomed the ""long overdue apology"", but said ""such smear-by-association has become all too common for Muslims and Muslim organisations"".
""For the real extremists we are all opposed to, such tactics will only provide fresh new examples of a society not willing to accept Muslims for who they are,"" he said.
He called for the prime minister and the defence secretary to repeat their apologies in Parliament, and for an ""urgent review"" of Islamophobia in the Conservative party.","David Cameron has apologised for ""any misunderstanding"" after describing a former imam as a supporter of the Islamic State group."
27,"The 10 men and three women, aged from 22 to 54, are from Lincolnshire and West Yorkshire and are due to appear in court next month.
Ten face charges of conspiracy to hold another person in slavery or servitude.
Two have been charged with cheating the public revenue, and another person has been charged with false representation and possession of criminal property.
They are due to appear at Lincoln Magistrates' Court on 28 October.
Seven of those charged are from Washingborough Road, Lincoln; five from Drinsey Nook, near Saxilby; and one from Kinsley in West Yorkshire.
The charges follow a joint operation involving police and the National Crime Agency, during which a number of traveller sites were raided, including Drinsey Nook and Washingborough Road.",Thirteen people have been charged after a police operation against modern slavery.
28,"The court refused permission to Salvatore Girone to travel to Italy for Christmas.
It also rejected Massimiliano Latorre's request to extend his stay in Italy by two more months. He was allowed to go home in September for four months for medical treatment.
The marines are on bail pending trial.
On Tuesday, the court said the trial had already been much delayed and that legal proceedings must resume soon.
The marines were guarding an Italian oil tanker when they opened fire, killing two men off the Kerala coast. The marines said they mistook the fishermen for pirates.
India has ruled out the possibility of a death penalty and invoking the anti-piracy law to try the marines.
Italy has always insisted that as the shooting had taken place in international waters, the men should be tried in Italy.
Last year, Delhi and Rome were involved in a bitter diplomatic row after Italy refused to send the marines back when they were allowed to go home to vote in the February 2013 elections.
The marines eventually returned to Delhi a month later and the court withdrew its controversial order.",India's Supreme Court has rejected travel appeals of the two Italian marines accused of killing two Indian fishermen in 2012.
29,"The news comes as a major boost to Britain's technology sector.
Sundar Pichai, the chief executive of Google, told the BBC that the UK was still an attractive place to do business.
He said open borders and free movement for skilled migrants were ""absolutely"" important to the success of the technology sector in the UK.
It was Mr Pichai's first European broadcast interview since he became chief executive last year.
Sources at the technology company also said if barriers were thrown up to skilled immigration following the vote to leave the European Union, some of Google's investment could be at risk.
Turning to the ""fake news"" controversy in America - and choosing his words very carefully - Mr Pichai said that, at the margin, false stories about Donald Trump and Hillary Clinton could have affected the outcome of the US election as the margins were ""very narrow"".
And that it was important that companies like Google and other social media businesses promoted ""accurate"" stories to their billions of users.
Although Google refused to be drawn on the cost of the UK investment, development experts said the new building in King's Cross and the cost of employing thousands more staff was likely to put the figure at over £1bn.
At present, Google employs around 4,000 people in the UK, a figure that could now rise to 7,000.
The office space owned by Google in King's Cross will more than double.
""The UK has been a tremendous market for us,"" Mr Pichai told me.
""We see big opportunities here. This is a big commitment from us - we have some of the best talent in the world in the UK and to be able to build great products from here sets us up well for the long term.""
The new 650,000 sq-ft headquarters has been designed by Thomas Heatherwick, the designer behind the ""garden bridge"" across the Thames.
He was brought in by Google after its founders, Sergey Brin and Larry Page, rejected initial designs for a new headquarters as ""too boring"" in 2013. Danish architects Bjarke Ingels Group are also involved in the project.
Many companies raised fears before the referendum that if Britain voted to leave the European Union, foreign investment would be affected.
Questions were raised over whether Google would commit to the new building.
But Mr Pichai made it clear the strength of the UK economy went far beyond the Brexit vote.
""The innovation we see here, the talent we have available here and how on the cutting edge of technology we are able to be here makes it an incredible place for us to invest,"" he said.
""We do value how open and connected it is and we can bring in talent from anywhere in the world and we value those attributes and we are optimistic that those will stay true over time.
""So we did [make the investment decision] taking into consideration [the referendum], but we are very optimistic.""
He said Brexit may have complicated ""secondary effects"" over the longer term but it was too early to say what they may be.
I asked Mr Pichai what the government's approach should be to immigration controls.
""I want to be respectful,"" he answered.
""These are important questions for the citizens of the UK to answer.
""I think there are thoughtful debates to be had.
""In our experience as a company, when we have been able to bring people together and operate in an open and connected way it achieves tremendous impact over time.
""Those are the values we cherish, and we have been open and public about how we think about these things.
""When I look at London [I see] a place in which we are able to attract great talent, find great talent in the UK, thanks to a great educational system here, but it has also been a place where people are willing to come from anywhere in the world.
""Increasingly, for the kinds of complex things we do, we need to bring people who are across many disciplines - with many different backgrounds - together to solve problems. That's how you can build newer things, so that is particularly important for us.""
He said that he would ""worry"" if controls on skilled migration were made more stringent.
Turning to events in America and the election of Donald Trump, Mr Pichai said it was clear the country was ""deeply divided"".
""I come from India, I am used to a vibrant democracy, and it is the same in the United States.
""It is important to remember that we had a democratic process and there has been an outcome.
""As you can see the country is deeply divided so I tend to look forward and I think we need to figure out how to constructively engage with the new administration and hear the voices of people, as at Google we care about certain values - be it freedom of expression, the notion of inclusion and fairness, building open systems, building a connected world.
""But it is also important to acknowledge that there are people, through a process like this, who feel left behind, and I am glad the democratic process gives voices to everyone.""
I asked him if the atmosphere in America had become nastier during the campaign and in its aftermath.
""The rhetoric, for sure, did bother me, as it did many people during the election but I am hopeful there are a lot of founding principles - what makes the US the country it is - and I hope post the campaign season, as we move back into a governing phase, I think people will come together and we have a lot of important problems to work through.""
Following the presidential election, Facebook and Google have faced protests over the dissemination of ""fake news"", with their computer systems often promoting stories about Mr Trump and Hillary Clinton that were false.
Some have even suggested that the stories may have affected the way people voted, and ultimately, the outcome of the vote, an argument dismissed by Mark Zuckerberg as ""pretty crazy"".
In his interview with me, Mr Pichai was more circumspect, saying that social media companies needed to do more to promote accurate stories.
""This is very important to us,"" he said.
""At Google we have always cared about bringing the most relevant, the most accurate results to users and that is where almost all of our work goes at the end of the day.
""It is important to remember that we get billions of queries every day.
""There have been a couple of incidences where it has been pointed out and we didn't get it right.
""And so it is a learning moment for us and we will definitely work to fix it.
""Just in the last two days we announced that we will remove advertising from anything we identify as fake-news.
""Over the last year we have looked at things like how do we fact check articles, the notion of trusted sources in journalism - how do we promote those better.
""So there are a lot of initiatives we are undertaking so hopefully all of that will help us do it even better.""
I asked Mr Pichai whether he believed fake news could have affected the outcome of the election.
""I think there is a lot of discussion about this in the context of social media.
""I am not fully sure.
""Look, it is important to remember this was a very close election and so, just for me, so looking at it scientifically, one in a hundred voters voting one way or the other swings the election either way.
""So, when you talk about such narrow margins, obviously there are many, many contributing factors and so I think there is enormous debate because of that - I am not fully sure what caused this.""
Given those tight margins, I asked, could fake news have affected some people's vote - and maybe enough people's vote to affect the outcome.
""Sure,"" he answered after a pause.
""You know, I think fake news as a whole could be an issue.
""From our perspective, there should just be no situation where fake news gets distributed, so we are all for doing better here.
""So, I don't think we should debate it as much as work hard to make sure we drive news to its more trusted sources, have more fact checking and make our algorithms work better, absolutely.""
Mr Pichai said it was too early to say whether Google would change its corporate tax structure if Mr Trump followed through with his campaign pledge to cut American business taxes.
With business tax rates currently above 30%, many global companies like Google shelter a substantial proportion of the profits they make in offshore tax jurisdictions.
""We have always said that the US corporate tax structure is part of the problem in the overall corporate structure globally for multi-nationals,"" Mr Pichai said.
""To the extent that there is progress there I think it will help us arrive at a better construct but the solution needs to be comprehensive and needs to work for all companies involved.""
I asked the Google chief executive about the controversies the company has faced over the payment of taxes and over accusations it has used its market dominance to crush opposition businesses.
""As a company, we want to be a good citizen in every market we are in and that is true for the UK as well,"" he said.
""To your question on tax - today, we contribute a lot to the UK economy and we enable for example small businesses to be the engine of any economy.
""We are happy to pay our fair share of tax.
""As you know tax is a global construct. We are a multi-national company in well over 100 countries and we have advocated comprehensive tax reform so we can engage and get to a better place.
""But I think it is important to remember that we are one company in a global system and it is more important for governments and citizens to sort out the right structure and we are always happy to engage in a thoughtful and constructive manner.""
On criticisms from competitors and in Brussels that Google has acted anti-competitively, Mr Pichai said ""there has never been a day at Google where we have had a construct like that"".
He said the company developed technology that was shareable and focused on what consumers wanted.","Google is to open a new headquarters building in London which could see 3,000 new jobs created by 2020."
30,"Pawel Sroka, 33, of Meadvale Road, Croydon, was charged on Saturday with the murder of his 29-year-old partner, Joanna Trojniak, of the same address.
A special post-mortem examination on 24 March gave the cause of death as a stab wound to the chest.
Ms Trojniak's next of kin have been informed. Mr Sroka is due to appear at Bromley Magistrates' Court on 4 April.",A man from Croydon has been charged with murder after the death of his partner last month.
31,"The discovery was made after another child was threatened in the school's playground on 4 March.
A boy was excluded from the school following the incident, in which no-one was injured.
A police spokesman said the child was spoken to and reported to the Reporter to the Children's Panel.
He added: ""No-one was injured in the incident and a knife was recovered.""
Dumfries and Galloway council described the behaviour as ""totally unacceptable"".
A spokesman said the local authority took safety in its schools very seriously.
He added: ""The school carried out investigations immediately and handled the matter appropriately and sensitively, involving the parents of the children concerned and Police Scotland.
""The incident resulted in an exclusion, with arrangements in place between the pupil, parents and the school in terms of expectations, support and supervision.
""The council is providing support, advice and resources to assist the school deal with this matter.""","Police were called to a primary school in Dumfries after a nine-year-old pupil was found with a knife, it has emerged."
32,"Richards-Ross, 32, revealed in her new book that she had a termination a day before leaving for Beijing 2008, where she won a gold and bronze medal.
She later claimed that every female athlete she knows has had an abortion but the issue is ""not talked about"".
""There is a brokenness there,"" the American told BBC Radio 5 live.
""For me, it was really healing to be able to share that with other friends.
""Now I've had other women reach out to me, not just in track and field but all over the world. They've said 'your courage is helping me to heal myself'. That's meant a whole lot to me.
""I feel bad because I think people misinterpreted when I said 'everyone I know'. I don't intimately know a lot of women in this sport.
""When I started to share my story I was like 'wow', so many women around me have been through the same thing and no matter how close you are, it's something that people don't share.""
Richards-Ross won three Olympic golds in the 4x400m relay for the USA, with her first and only individual gold coming in the 400m at London 2012.
She also claimed seven medals at the World Championships - including five golds - before retiring in 2016.
During her career, the Jamaican-American athlete became well-known for her style on the track - which included wearing make-up and nail varnish while competing.
She hopes that her image, as well as her sporting achievements, will inspire female athletes in the future.
""People ask me 'why do you wear make-up when you run?' and 'why are you so stylish?' and a big part of it for me was to show young girls that you don't have to be butch or masculine to be a great athlete,"" she said.
""I've had so many girls during my career saying 'thanks for making it cool to wear make-up on the track'. My hope is that I've empowered some young women to go towards sports because sport is one of the best life teachers you can have.""
Richards-Ross' time of 48.70 seconds in the women's 400m is the fastest since 2005.
The world record of 47.6 was set by East German athlete Marita Koch in 1985 but there has always been doubt cast over the time.
Koch competed during a period when it is known that East Germany was doping its athletes but she has denied any wrongdoing and never failed a test.
When asked about doping in track and field, Richards-Ross said: ""The more we hear about these horror stories of the best athletes in the world not being clean, it definitely impacts on our sport.
""I think the IAAF [International Association of Athletics Federations] needs to go back as far as they have records to ensure the records we are competing against are clean and fair.
""I want to see the IAAF do everything they can to make sure the sport is clean.""
You can listen to the full interview with Emma Barnett on 5 live Daily on Tuesday, 15 August.",Former Olympic 400m champion Sanya Richards-Ross says she has helped other women by speaking publicly about having an abortion.
33,"The northbound carriageway was closed at 02:00 on Thursday at junctions five, Castle Bromwich and six, Spaghetti Junction and was not reopened until about 01:30 GMT on Friday.
A 26-year-old man driving a Saab died at the scene.
A 200m-length section across four lanes had to be resurfaced after a fuel spillage, Highways England said.
Read more on this story and other news from Birmingham and the Black Country
A Highways England spokesman said earlier: ""You've got about a 200m stretch - so that's 800m across all four lanes.
""Fuel has leaked on to the carriageway and it's really got into the carriageway, so that's the problem and it's just not safe to reopen.""
Traffic jams trailed back to junction four for the M42.
Drivers were stuck for hours in congestion on the M42 north from junctions six to nine and on the A446 around Coleshill.
Many of the main routes into Birmingham slowed to a crawl as people tried to find alternative routes.
BBC Travel has the latest
Two southbound lanes between junctions six and five, that were closed at about 03:00, reopened about six hours later.
Two lanes closed on the northbound carriageway of the M6 at junction 3A near Coleshill after a separate traffic collision at 12:30 reopened by 13:00, said Highways England.
Drivers expressed their anger on social media at being caught in the congestion in and around Birmingham during Thursday's rush hour.
Paul Davis tweeted at 10:00 he had only managed to drive six miles after leaving from Sutton Coldfield at 07:00.
Earlier Virgin Trains said it had advised its ticket managers at Birmingham International to use discretion towards commuters in light of the disruption.
Police had hoped to reopen the northbound lanes at about 07:30 on Thursday, but Highways England said extensive damage had been caused and assessment and repair work was being carried out.
Diversions were put in place but motorists were caught up in long delays on surrounding routes, particularly on the A38.
West Midlands Ambulance Service said the lorry driver in the collision was shaken but uninjured.",Part of the M6 in Birmingham was closed for almost 24 hours after a fatal collision involving a lorry and a car.
34,"President Barack Obama has declared the state a disaster area, meaning federal aid can be sent to the affected areas.
Soldiers and emergency teams have rescued more than 20,000 people from their homes or cars after the floods, which were caused by torrential rain.
Emergency workers told the BBC some people were still stuck in their homes.
The neighbouring states of Alabama and Mississippi also experienced severe weather, although rains are lessening as they move west over Louisiana and further.
One of the worst-affected areas is the Louisiana capital, Baton Rouge.
William Daniel, an official there, told the BBC from an emergency control centre that between 8,000 and 10,000 people were in shelters.
""We're still receiving phone calls about people who're trying to get out of their homes because they can't get out because either there's water coming in to their houses or their streets are blocked.
""It is definitely an unprecedented flood here in Baton Rouge. Houses that have never ever even come close to flooding have water three and four foot high in to the houses.""
""This is a flood of epic proportions,"" JR Shelton, the mayor of Central City told local media. ""When we talk about floods now, we'll talk about the great flood of 2016. ""Everything else pales in comparison.""
Shanita Angrum, 32, called the police when she realised her family were trapped in their home. An officer arrived and carried her six-year-old daughter to safety.
""Snakes were everywhere,"" she told Associated Press. ""The whole time I was just praying for God to make sure me and my family were OK.""
John Mitchell, a 23-year-old Louisiana resident, was forced to swim to safety with his girlfriend and her one-year-old daughter. They were rescued by police officers in a boat.
""This is the worst it's been, ever,'' Mr Mitchell said. ""We tried to wait it out, but we had to get out.""
Several rivers in Louisiana and Mississippi are overflowing.
The state is prone to bursts of extreme weather; thousands of acres of Louisiana were flooded in 2011 to divert water from the flooded Mississippi River and to spare cities, including Baton Rouge and New Orleans, that lie downstream.
In 2005, New Orleans suffered one of the worst natural disasters in US history, when Hurricane Katrina hit the city. The storm killed nearly 2,000 people and displaced one million. Thousands of homes were flooded and destroyed in Louisiana and along the Gulf coast.","At least five people have died and thousands have been rescued after ""historic"" flooding swamped the US state of Louisiana."
35,"The 75-year-old was recovered unconscious from the water at Tywyn, by a crew from Aberdovey RNLI Lifeboat at 16:14 BST on Saturday.
He was flown to hospital by the coastguard rescue helicopter but later died.
The girls were taken to hospital as a precaution.
In a separate incident, three people including a 16-year-old boy and a 14-year-old girl, were rescued from the sea in Harlech at about 15:30 BST on Saturday.
Harlech Coastguard team, Criccieth RNLI Lifeboat, North Wales Police and paramedics were involved in the rescue.
North Wales Police warned people to take extra care in the sea and to avoid taking risks.",A man has died after attempting to rescue two teenage girls who got into difficulty in the sea in Gwynedd.
36,"Speaking to BBC Radio 4's Today programme, he said: ""The only response can be: 'yes, Mr President'.""
Gen Petraeus resigned as CIA director in 2012 following an extramarital affair with his biographer.
It later emerged he had shared classified material with her.
He served as a senior officer under Presidents Bush and Obama. He was the commander of US and Nato forces in Afghanistan, before retiring from the military to take the top position in the Central Intelligence Agency.
Asked if he thought Mr Trump had the correct temperament to be the US President, he said: ""It's up to Americans at this point in time not only to hope that that is the case, but if they can, endeavour to help him.""
He then indicated he would personally serve under Mr Trump if asked.
""If you're asked, you've got to serve - put aside any reservations based on campaign rhetoric... and figure out what's best for the country,"" he said.
""I've been in a position before where a president has turned to me in the Oval Office in a difficult moment, without any pleasantries, and said 'I'm asking you as your president and Commander in Chief to take command of the international security force in Afghanistan.'
""The only response can be: 'yes, Mr President,'"" he continued.
A number of media outlets have linked the retired general with positions in the new administration.
A report in The Guardian last week linked Gen Petraeus to the race for secretary of state, citing diplomatic sources.
Mr Trump has been putting together his administration made up of friends, family, and former rivals - but several key positions, including secretary of state, remain open.
General Petraeus was indirectly critical of some of Donald Trump's rhetoric during the presidential election campaign, describing the president elect's anti-Muslim comments as toxic.
However, he said he had heard good things from those who have been speaking with Mr Trump since the election result.
""It's interesting that those who have been talking to him have said, you know, he's very personable, very hospitable, very gracious guy, full of questions and dialogue,"" he said.
He also suggested that Mr Trump could forge closer ties with Russia, comparing his political position to that of President Nixon's overtures to China in the 1970s.
""Only Nixon could have gone to China. Anyone else would have been criticised from the right,"" he said.
""I think that the current president would have been criticised from the right had he tried some of the kinds of outreach that, in fact, President-elect Trump may pursue.""
But he warned that any such outreach should be attempted ""with your eyes wide open"".","General David Petraeus, one of the United States' most prominent military officers, has indicated he would be willing to serve in President-elect Donald Trump's administration if asked."
37,"Many Sephardic Jews were killed, forced to convert to Christianity or leave at the end of the 15th Century.
Parliament paved the way for a change in citizenship laws two years ago, but the move needed Cabinet approval.
From now on, descendants of Sephardic Jews who can prove a strong link to Portugal can apply for a passport.
Proof can be brought, the government says, through a combination of surname, language spoken in the family or evidence of direct descent.
Thousands of Sephardic Jews were forced off the Iberian peninsula, first from Spain and then from Portugal.
Some of those who fled to other parts of Europe or to America continued to speak a form of Portuguese in their new communities.
The Portuguese government acknowledges that Jews lived in the region long before the Portuguese kingdom was founded in the 12th Century.
""There is no possibility to amend what was done,"" says Portuguese Justice Minister Paula Teixera da Cruz, adding that the law change was ""an attribution of a right"".
Portugal's Jewish community which once numbered in the tens of thousands has shrunk to just 1,000 - most of them Ashkenazim with roots in Eastern Europe.
Neighbouring Spain is still debating a similar law to address its treatment of Jews in the past.",The Portuguese Cabinet has approved rules under which descendants of Jews expelled from Portugal more than 500 years ago can claim citizenship.
38,"The weather phenomenon is set to exacerbate droughts in some areas, while increasing flooding in others.
Some of the worst impacts are likely in Africa with food shortages expected to peak in February.
Regions including the Caribbean, Central and South America will also be hit in the next six months.
This periodic weather event, which tends to drive up global temperatures and disturb weather patterns, has helped push 2015 into the record books as the world's warmest year.
""By some measures this has already been the strongest El Nino on record. It depends on exactly how you measure it,"" said Dr Nick Klingaman from the University of Reading.
""In a lot of tropical countries we are seeing big reductions in rainfall of the order of 20-30%. Indonesia has experienced a bad drought; the Indian monsoon was about 15% below normal; and the forecasts for Brazil and Australia are for reduced monsoons.""
As both droughts and floods continue, the scale of the potential impacts is worrying aid agencies. Around 31 million people are said to be facing food insecurity across Africa, a significant increase over the last year.
Around a third of these people live in Ethiopia where 10.2 million are projected to require humanitarian assistance in 2016.
Can Ethiopia cope with drought?
South Africa grapples with worst drought in 30 years
El Nino is a naturally occurring weather episode that sees the warm waters of the central Pacific expand eastwards towards North and South America.
It was originally recognised by fishermen off the coast of South America in the 1600s with the appearance of unusually warm water in the Pacific Ocean. El Nino translates as Little Boy, or Christ Child.
The phenomenon, which happens every two to seven years, usually peaks late in the calendar year, although the effects can persist well into the following spring and last up to 12 months.
El Nino is part of what is known as the El Nino-Southern Oscillation (ENSO) cycle - the opposite phase of the cycle is called La Nina. La Nina is sometimes referred to as the cold phase and El Nino the warm phase
The current El Nino episode is the strongest event since 1998 and is expected to be among the three most powerful ever recorded. According to the WMO, the peak three month average water surface temperatures in tropical Pacific are expected to exceed 2C above normal.
Strongest El Nino since 1950 on the way
Matt McGrath: 'High impacts' from globally stronger El Nino
The UK's Department for International Development says (DfID) it is providing emergency support for 2.6 million people and 120,000 malnourished children. It says it will provide 8 million people with food or cash support from January 2016.
""If we fail to act now against this especially powerful El Nino, we will fail vulnerable people across our world,"" UK International Development Minister Nick Hurd said in a statement.
""Ensuring security for those affected by El Nino is important to their countries but also in Britain's national interest. Only by protecting and stabilising vulnerable countries can we ensure people are not forced to leave their homes in search of food or a new livelihood.""
According to the UN, around 60 million people have been forced to leave their homes because of conflict.
Aid agencies like Oxfam are worried that the impacts of the continuing El Nino in 2016 will add to existing stresses such as the wars in Syria, South Sudan and Yemen.
They say that food shortages are likely to peak in Southern Africa in February with Malawi estimating that almost three million people will require humanitarian assistance before March.
Drought and erratic rains have affected two million people across Guatemala, Honduras, El Salvador and Nicaragua. More floods are expected in Central America in January.
""Millions of people in places like Ethiopia, Haiti and Papua New Guinea are already feeling the effects of drought and crop failure,"" said Jane Cocking, from Oxfam.
""We urgently need to get help to these areas to make sure people have enough food and water.
""We cannot afford to allow other large-scale emergencies to develop elsewhere. If the world waits to respond to emerging crises in southern Africa and Latin America, we will not be able to cope,"" she said.
While many parts of the developing world will more directly feel the ongoing impacts of El Nino, the developed world will see impacts on food prices.
""It takes some time for the impacts of El Nino to feed through to social and economic systems,"" said Dr Klingaman.
""Historically food prices have gone up by 5%-10% for staples. Crops like coffee and rice and cocoa and sugar tend to be particularly affected.""
The El Nino event is likely to tail off into the spring - but that may not be good news either.
El Ninos are often followed by La Nina events, which can have opposite but similarly harmful effects. Scientists say during an El Nino there is a huge transfer of heat from the ocean to the atmosphere. Normally, as in 1997/98, that heat transfer tends to be followed by a cooling of the ocean, a La Nina event,
""It's possible but far from certain that this time next year we could be talking about the reverse of many of these impacts,"" said Dr Klingaman.
""In places where we are seeing droughts from El Nino, we could be seeing flooding from La Nina next year.
""It's just as disruptive, it's just the other way round.""
Follow Matt on Twitter @mattmcgrathbbc.","The strongest El Nino weather cycle on record is likely to increase the threat of hunger and disease for millions of people in 2016, aid agencies say."
39,"The man, in his 20s, was the only person in the BMW convertible when the accident happened on the A323 Aldershot Road in Guildford.
He was travelling east when his car left the road near the junction with Holly Lane at 23:00 BST on Monday.
Police closed the road between Frog Grove Lane and Holly Lane while investigators were at the scene. Officers have appealed for witnesses.",A driver died when his sports car hit a tree on a main road in Surrey.
40,"23-year-old Mawson arrived at the Liberty Stadium from Championship side Barnsley in August of 2016 and has performed well despite never playing in the first tier before joining the club.
Swansea face Everton needing to win as they fight Premier League relegation and Clement believes Mawson's fine form will help in them stay up.
""He can be very good,"" Clement said.
He continued: ""He is so young and does not have a lot of experience at this level. You can see there is that rawness about him that really catches the eye, the next moment there is something he should not be doing.
""But he is at the age where he is developing. He has a lot of good attributes, physically, technically and tactically. So he can go on and do really well.""
Mawson has struck up a promising partnership with fellow centre-half Federico Fernandez, much like his predecessor and club captain Ashley Williams.
After the departure of Williams to Everton in the summer, the Argentine international suffered a dip of form, but has worked well at the back with Mawson.
""He [Fernandez] has hit some really good form. He was very, very good against Manchester United in his defending,"" said Clement.
""He could do better with the ball at times, but he and Alfie are forming a nice partnership.
""Earlier in the season there were too many goals going in, but they have had a fair share of games now where they have only conceded one goal or kept a clean sheet so that is good.""
With a late kick-off at the Liberty Stadium, the Swans know they could be as much as five points behind the side they are chasing, Hull, when they take to the pitch.
The Tigers entertain already relegated Sunderland.",Swansea City head coach Paul Clement says centre back Alfie Mawson has a bright future ahead of him at the club.
